frame_id,embryo_id,time_idx,cell_name,lineage,x_aligned,y_aligned,z_aligned,mah_dist,entropy,map_time,frame_is_generated,num_cells_in_frame,is_correct,div_delta,confidence_score,config_name
OOS_SPIMA_P4_tid50,OOS_SPIMA_P4,50,ABarpp,AB,2.048256054677754,0.7086257198755181,0.9138952273881578,5.248789170527204,1.6490750085270923e-05,77.0657894736842,False,28,True,,0.8426173693754169,production_model
OOS_SPIMA_P4_tid50,OOS_SPIMA_P4,50,ABarpa,AB,1.5311654383955804,0.7915851723266334,1.0145967196570371,2.115936992288808,2.7844129933751448e-08,77.0657894736842,False,28,True,,0.8439373174036864,production_model
OOS_SPIMA_P4_tid50,OOS_SPIMA_P4,50,ABalpp,AB,1.5740106315117077,1.571099606603513,0.6561886582754082,0.9538579498781571,1.2347483796642108e-07,77.0657894736842,False,28,True,,0.8903625443106555,production_model
OOS_SPIMA_P4_tid50,OOS_SPIMA_P4,50,MSaa,MS,1.4211630393737948,1.7221241867163986,1.4425685528916754,2.533628997965652,2.4184834737522137e-05,77.0657894736842,False,28,True,,0.8984505675244274,production_model
OOS_SPIMA_P4_tid50,OOS_SPIMA_P4,50,MSap,MS,1.8727824869473388,1.7304246536489036,1.0190635946901494,3.4771358836194666,1.9044610876433933e-05,77.0657894736842,False,28,True,,0.8935602458716929,production_model
OOS_SPIMA_P4_tid50,OOS_SPIMA_P4,50,MSpa,MS,1.736186614028355,1.5377580131967765,1.503561718110384,0.6234297042923289,2.231574193352457e-07,77.0657894736842,False,28,True,,0.9030774211601919,production_model
OOS_SPIMA_P4_tid50,OOS_SPIMA_P4,50,MSpp,MS,2.1857823226834583,1.4283153933574007,1.688262645058225,2.0323027376568588,1.4944340165777391e-06,77.0657894736842,False,28,True,,0.8240778676600935,production_model
OOS_SPIMA_P4_tid50,OOS_SPIMA_P4,50,Ep,E,2.70428364145349,1.5426125807607436,0.9958305309066555,1.1699831159485272,0.00621291525251369,77.0657894736842,False,28,True,,0.939645311790925,production_model
OOS_SPIMA_P4_tid50,OOS_SPIMA_P4,50,Ea,E,2.2232636340449177,1.5034421588008935,1.126952873457727,0.6622965601881649,7.997678700919304e-08,77.0657894736842,False,28,True,,0.9080774211601919,production_model
OOS_SPIMA_P4_tid50,OOS_SPIMA_P4,50,ABplap,AB,1.9027785000471966,1.0121988305765548,0.5240393295722012,2.64405812517483,3.122921498906981e-07,77.0657894736842,False,28,True,,0.8432320097559302,production_model
OOS_SPIMA_P4_tid50,OOS_SPIMA_P4,50,ABplaa,AB,1.4671595330929612,1.0488615138929587,0.6110619240036244,2.405556570712464,2.1095909264729154e-06,77.0657894736842,False,28,True,,0.8508073173979498,production_model
OOS_SPIMA_P4_tid50,OOS_SPIMA_P4,50,ABpraa,AB,1.9979931207515804,0.8912252778978225,1.47165397429658,0.79068590637708,5.294353295470335e-08,77.0657894736842,False,28,True,,0.9080774211601919,production_model
OOS_SPIMA_P4_tid50,OOS_SPIMA_P4,50,ABprap,AB,2.4283769521552068,0.8375567084027127,1.2663863186187783,2.7214866102958295,5.033731079153663e-07,77.0657894736842,False,28,True,,0.8432320097559302,production_model
OOS_SPIMA_P4_tid50,OOS_SPIMA_P4,50,ABprpa,AB,2.4952642435721177,1.2667001102003614,1.6392483806638936,1.2602553124318114,0.00021477836435962672,77.0657894736842,False,28,True,,0.9363986464286141,production_model
OOS_SPIMA_P4_tid50,OOS_SPIMA_P4,50,ABprpp,AB,2.903229502615002,1.3125516610251178,1.5131879303291949,7.959636420082159,1.254121790566636e-05,77.0657894736842,False,28,True,,0.8070503478662333,production_model
OOS_SPIMA_P4_tid50,OOS_SPIMA_P4,50,ABalpa,AB,1.1460479921053999,1.6506874568762935,1.0966782841070442,6.155525143635416,0.0047012599585118196,77.0657894736842,False,28,True,,0.8591351782692564,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,ABplpp,AB,2.3374181240604943,1.4616977252589247,0.542592537031331,1.3180139945142186,4.0156486253231175e-05,77.0657894736842,False,28,True,,0.9363986464286141,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,ABplpa,AB,2.0229131440617367,1.4746771326346242,0.5615184307321114,6.451079300854063,0.000303868252521646,77.0657894736842,False,28,True,,0.8387390257368884,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,ABalap,AB,1.1360729476821168,1.1107055115338984,0.8679993230574703,1.0458095740827604,7.25629467732079e-06,77.0657894736842,False,28,True,,0.9325896663060795,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,ABalaa,AB,0.8725204938072739,1.4002488729576816,1.348227509603869,4.838780299442467,0.00011454788693289213,77.0657894736842,False,28,True,,0.8681393532546956,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,Cap,C,2.561392919730679,1.1646056319331235,0.6358264503773304,1.620856744155891,1.4350723776133192e-05,77.0657894736842,False,28,True,,0.9319932606278588,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,Caa,C,2.277935161566643,0.9931933820246082,0.6687010635590951,3.126612234525109,0.0011217997529345495,77.0657894736842,False,28,True,,0.9085128826129963,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,Cpa,C,2.6836177509856673,0.9493475623826605,0.8674103616693329,1.7115413586332668,0.0008218703010756338,77.0657894736842,False,28,True,,0.9319932606278588,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,Cpp,C,2.9628623945597723,1.1665626430372829,0.9597626539199069,0.5125836232007843,6.49458706607155e-05,77.0657894736842,False,28,True,,0.9528232705626175,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,D,D,3.137029432590621,1.5015114580447093,1.1414540336811834,1.1873094946302412,4.628110637918691e-06,77.0657894736842,False,28,True,,0.9169145843461627,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,P4,P4,3.035304538325293,1.7398126017861395,1.0286828754708315,2.763013060817183,0.08044070277908177,77.0657894736842,False,28,True,,0.6920663146547463,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,ABaraa,AB,1.1814725698226958,1.2554521954639677,1.4716579367124818,0.30740029234903105,2.3589797836284652e-06,77.0657894736842,False,28,True,,0.962389568457603,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,ABarap,AB,1.533007558670735,1.14479368789938,1.4860287406618444,4.054662548726163,0.0013087138777289156,77.0657894736842,False,28,True,,0.89208276178217,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,ABarpp,AB,2.0496733153560363,0.7143653180195234,0.9610070087777244,2.3558612895471955,3.566507204125103e-06,77.0657894736842,False,28,True,,0.8742002872265446,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,ABarpa,AB,1.5078955325490613,0.7983204059893029,1.0075692809891776,2.513058309058562,2.546179927160434e-07,77.0657894736842,False,28,True,,0.8358019926024761,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,ABalpp,AB,1.5616871860393144,1.5319607950116234,0.769890523039211,6.581111745286252,1.022035791254411e-06,77.0657894736842,False,28,True,,0.8057223531072828,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,MSaa,MS,1.4153407496574215,1.7128701544226896,1.4488062321568527,2.6589453580905746,2.347883259137004e-05,77.0657894736842,False,28,True,,0.9011985130576194,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,MSap,MS,1.8647594077311391,1.7363192392797475,1.0300664788067362,2.8849226212622594,9.529897383055568e-06,77.0657894736842,False,28,True,,0.9038778704775887,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,MSpa,MS,1.7597655030682497,1.5626486610696284,1.4545720724134172,0.03705281568655323,2.5924614249426726e-07,77.0657894736842,False,28,True,,0.9335313766613801,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,MSpp,MS,2.1528640901069336,1.4745015162335484,1.7011968752879008,2.560495180619481,9.521026387597113e-08,77.0657894736842,False,28,True,,0.8354840642227381,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,Ep,E,2.725685168158026,1.5484772001654739,1.001055706440716,1.4451323010171473,0.016912240438438832,77.0657894736842,False,28,True,,0.927194498567914,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,Ea,E,2.2326906272586977,1.4834086299660445,1.1259970335413232,0.7664894565128609,2.1840232434099313e-07,77.0657894736842,False,28,True,,0.9080774211601919,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,ABplap,AB,1.8916797648545214,1.0016828438212815,0.518307579142486,3.1744646442332267,1.2560645956673428e-07,77.0657894736842,False,28,True,,0.8471169425353803,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,ABplaa,AB,1.4737883519464847,1.0616716285895045,0.6104580386394283,2.248407003626091,3.3857018158445134e-06,77.0657894736842,False,28,True,,0.8781979360974208,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,ABpraa,AB,1.9735206014831883,0.9158580932497979,1.4117555538421762,2.9231103013468163,1.7829615262718778e-06,77.0657894736842,False,28,True,,0.8609113671758997,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,ABprap,AB,2.3912241063207826,0.8637275703660501,1.3213955967579607,2.2313683495778953,4.504373674852938e-07,77.0657894736842,False,28,True,,0.8439373174036864,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,ABprpa,AB,2.4716909557258564,1.2807820855149106,1.6410894260944047,1.793456579514428,0.0015549327097178693,77.0657894736842,False,28,True,,0.9234539977852946,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,ABprpp,AB,2.8856910032945073,1.2802677969775795,1.5052995634003423,5.91593356337205,2.8737715482779458e-05,77.0657894736842,False,28,True,,0.8502046034878838,production_model
OOS_SPIMA_P4_tid51,OOS_SPIMA_P4,51,ABalpa,AB,1.161022135883216,1.621504175294543,1.0971281289865087,6.059626988887061,0.005800394657561098,77.0657894736842,False,28,True,,0.8591351782692564,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,ABplpp,AB,2.3501382328630207,1.4456780222694883,0.5244133687793429,1.6730728550439566,6.27537103268639e-05,77.0657894736842,False,28,True,,0.9319932606278588,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,ABplpa,AB,1.9986540113366185,1.4652084429004146,0.5474151149147622,7.312658354196722,0.00019168532678742422,77.0657894736842,False,28,True,,0.8350968224519173,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,ABalap,AB,1.1217670626941458,1.074475734863706,0.9204258466079742,0.5026252879690103,2.4571823961922075e-06,77.0657894736842,False,28,True,,0.9476349754810859,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,ABalaa,AB,0.8519001530263073,1.4054314184792986,1.348859285170031,5.255755036155873,3.491518881420937e-05,77.0657894736842,False,28,True,,0.8476173693754169,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,Cap,C,2.6426405865599083,1.181864212936004,0.6285491737612149,2.7526994652119376,4.565288421772054e-06,77.0657894736842,False,28,True,,0.8682320097559301,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,Caa,C,2.308968775727308,0.9344234193612642,0.6543329142359463,4.994627482342807,0.0017780039471247196,77.0657894736842,False,28,True,,0.8704962168316548,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,Cpa,C,2.7362362120473853,0.9283845459715478,0.8611567822737949,0.910235413294691,9.630993048335645e-05,77.0657894736842,False,28,True,,0.9452967104146469,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,Cpp,C,3.034719395297735,1.1679574642980328,0.9512873947674553,0.24055962797070873,0.0002777652113075879,77.0657894736842,False,28,True,,0.9723895684576029,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,D,D,3.1453163500825903,1.5176725796545576,1.1317002493225865,1.1182940361123623,5.596913050478695e-06,77.0657894736842,False,28,True,,0.9196231630043902,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,P4,P4,2.9862896569771338,1.774918423072851,1.0768016000009186,1.4327182248665256,0.000879081048090126,77.0657894736842,False,28,True,,0.9319932606278588,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,ABaraa,AB,1.1702761339989953,1.2980171338399904,1.4254585345598998,0.6005807067706245,7.129020155472522e-05,77.0657894736842,False,28,True,,0.9473380398539264,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,ABarap,AB,1.538828542544385,1.1443340896478325,1.4899707364850912,3.7130398606926174,0.0007929834452241939,77.0657894736842,False,28,True,,0.8859617288548536,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,ABarpp,AB,2.025783927199178,0.7316101516801721,0.9176171283605948,5.458609697781455,3.6039499350572385e-05,77.0657894736842,False,28,True,,0.8476173693754169,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,ABarpa,AB,1.5282271668511989,0.8227254697137629,1.020828577003587,1.8788672121850303,1.365040225607778e-07,77.0657894736842,False,28,True,,0.8546497636394524,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,ABalpp,AB,1.5725438294520389,1.5282228954147041,0.7566656711291149,5.7887183989286894,3.8482947772898593e-07,77.0657894736842,False,28,True,,0.8509783018086992,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,MSaa,MS,1.4094613631807316,1.726303173107108,1.4414104100354683,2.3695259446574264,8.919723866817192e-06,77.0657894736842,False,28,True,,0.9021667905282338,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,MSap,MS,1.8656793126424724,1.7623827737249955,1.0771909479721151,2.3508457576423747,5.8287366997545395e-06,77.0657894736842,False,28,True,,0.8842002872265446,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,MSpa,MS,1.7449788974166947,1.587462770864824,1.5107179721151573,0.6010310017926394,3.538569292234339e-07,77.0657894736842,False,28,True,,0.9030774211601919,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,MSpp,MS,2.1417079238615897,1.5002473529128286,1.7027611713757793,2.9203745210497956,2.9107776732926424e-07,77.0657894736842,False,28,True,,0.8509113671758997,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,Ep,E,2.7877432514664804,1.4588111833926918,0.9657595640665237,2.0520379642103714,0.0013461011125016568,77.0657894736842,False,28,True,,0.9245739103699309,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,Ea,E,2.157557550230799,1.5225737610195493,1.1862207601869181,0.16042846332218483,4.0663435546902973e-07,77.0657894736842,False,28,True,,0.9331289497638684,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,ABplap,AB,1.8939846362605823,0.9903464433380427,0.5725437163778464,3.1791569824262407,2.3415203154358807e-06,77.0657894736842,False,28,True,,0.8671169425353803,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,ABplaa,AB,1.459705190257759,1.0549850677196677,0.6091651986438205,1.9780495042670714,1.2028997552507152e-06,77.0657894736842,False,28,True,,0.8143061627718299,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,ABpraa,AB,1.944649965700563,0.9185029319438014,1.4222552279987872,2.7527312573399665,2.2892011510611715e-06,77.0657894736842,False,28,True,,0.8632320097559301,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,ABprap,AB,2.373136504453134,0.8682830869337544,1.273266589341078,4.508294039110616,1.0237733313915542e-05,77.0657894736842,False,28,True,,0.8861587084763971,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,ABprpa,AB,2.463605997890476,1.2587201981991767,1.5786154669975245,1.2553444424017985,0.0007094366236441509,77.0657894736842,False,28,True,,0.9363986464286141,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,ABprpp,AB,2.8685485249132734,1.2764357359738487,1.502457612606039,5.820452979360499,8.99176095453816e-05,77.0657894736842,False,28,True,,0.8516938733874561,production_model
OOS_SPIMA_P4_tid52,OOS_SPIMA_P4,52,ABalpa,AB,1.1350850015544371,1.608244686160391,1.0855750710453824,5.346427854708742,0.0008345198556392469,77.0657894736842,False,28,True,,0.8477560782971671,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,ABplpp,AB,2.3561043040798646,1.3923214544914138,0.5218129140170149,3.771605305710806,0.0010869769532346662,77.0657894736842,False,28,True,,0.8801105811319399,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,ABplpa,AB,1.9800604323182565,1.4541189990269097,0.5508529910631751,8.174442642827119,0.0005913717144413968,77.0657894736842,False,28,True,,0.8130612587022025,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,ABalap,AB,1.1421984088065762,1.0749380288117112,0.9298803121505473,0.20040669808696585,1.4650269315093126e-06,77.0657894736842,False,28,True,,0.9081289497638685,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,ABalaa,AB,0.880173689446395,1.3662005548767637,1.2785379253486147,1.8492913118629868,5.296904132318833e-06,77.0657894736842,False,28,True,,0.883910382333187,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,Cap,C,2.6990973997758245,1.2061649291093968,0.588142202933065,5.613408402742404,1.331633490513155e-05,77.0657894736842,False,28,True,,0.838738193163256,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,Caa,C,2.3086534483419974,0.9042485564018737,0.6140142265123384,7.071417545737579,0.0015247804510060516,77.0657894736842,False,28,True,,0.8394359104667628,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,Cpa,C,2.7505744539339028,0.9111060750331985,0.8225839483172908,0.966724971630279,5.633243642889448e-05,77.0657894736842,False,28,True,,0.9425896663060795,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,Cpp,C,3.089864893160546,1.1766215487809597,0.9077817021421684,0.6723044813086103,0.0007153819799155521,77.0657894736842,False,28,True,,0.9523380398539264,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,D,D,3.1170579240011937,1.5417607063889194,1.1972064254828056,2.562647144798005,0.00014824093167553444,77.0657894736842,False,28,True,,0.8984505675244274,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,P4,P4,2.958090568142535,1.76666281121742,1.0709459430001986,0.9263766719360311,0.0003526690075997951,77.0657894736842,False,28,True,,0.9425896663060795,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,ABaraa,AB,1.174259330161647,1.3059520960624733,1.4258116127240983,0.5941349420709195,5.843041533926096e-05,77.0657894736842,False,28,True,,0.9473380398539264,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,ABarap,AB,1.5245687524337685,1.1602140812044113,1.498580567043129,4.183133839203434,0.0028486642207998483,77.0657894736842,False,28,True,,0.8978736699044444,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,ABarpp,AB,2.0581434381686106,0.7601440077275788,0.9461602198834299,3.5143872012047366,0.0001521712782978746,77.0657894736842,False,28,True,,0.9035602458716929,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,ABarpa,AB,1.5293220374396106,0.8484156703783138,1.0445588708235534,1.3615023421740948,2.0415686972872176e-07,77.0657894736842,False,28,True,,0.8741715244331902,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,ABalpp,AB,1.546320697898252,1.5261910922323636,0.7564726672413193,6.419058468739443,1.0849615050377038e-06,77.0657894736842,False,28,True,,0.808001529709445,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,MSaa,MS,1.4365035077878314,1.7745480915193583,1.3770157124228979,1.7904310182134895,3.720556663170033e-06,77.0657894736842,False,28,True,,0.8918046087042585,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,MSap,MS,1.8658339410465707,1.7922150051394063,1.1293872314688842,2.9931601040107654,5.585623000110298e-06,77.0657894736842,False,28,True,,0.8759113671758996,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,MSpa,MS,1.7486918846446187,1.626341550818309,1.508588988356441,1.101482568666549,7.912173678229558e-07,77.0657894736842,False,28,True,,0.8703625443106556,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,MSpp,MS,2.1281164684967027,1.502759674326188,1.6983039495065806,3.20393013936595,1.0967666580854408e-06,77.0657894736842,False,28,True,,0.8271169425353803,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,Ep,E,2.7284014404406833,1.4465393827405806,1.0284552976603174,0.42228806050440815,4.115139049234897e-05,77.0657894736842,False,28,True,,0.967634975481086,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,Ea,E,2.137361867955495,1.5155791945550685,1.1840314953975704,0.09790234686320329,2.5194515668330644e-07,77.0657894736842,False,28,True,,0.9331289497638684,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,ABplap,AB,1.889140011831736,0.9742604858107176,0.5892612733733711,4.282452418409229,4.400731479211135e-06,77.0657894736842,False,28,True,,0.8673468860217832,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,ABplaa,AB,1.4637451930586827,1.0587964146712496,0.6245743815340654,2.2654329959986095,1.913403692912707e-06,77.0657894736842,False,28,True,,0.862083458903307,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,ABpraa,AB,1.9205330228550703,0.9220419722925679,1.438869737377556,2.6136011216732906,1.503758910585679e-05,77.0657894736842,False,28,True,,0.8935082575036969,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,ABprap,AB,2.394985441333516,0.8511158805941876,1.2314248855382408,5.565649020403018,3.262951635959188e-05,77.0657894736842,False,28,True,,0.8432119835746615,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,ABprpa,AB,2.467578707377502,1.2388695771709177,1.6370655454455187,0.8821175140083147,0.00018122060735183858,77.0657894736842,False,28,True,,0.9452967104146469,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,ABprpp,AB,2.875403652938494,1.238450641461792,1.4447894356274633,2.3448708276006487,4.398968787116835e-06,77.0657894736842,False,28,True,,0.8742002872265446,production_model
OOS_SPIMA_P4_tid53,OOS_SPIMA_P4,53,ABalpa,AB,1.0872900060194985,1.617492397357942,1.1385727421295537,9.617537641652742,0.013862028818103273,77.0657894736842,False,28,True,,0.8490478131302965,production_model
OOS_SPIMA_P4_tid54,OOS_SPIMA_P4,54,ABplpp,AB,2.4127104767547825,1.3810457885082412,0.49702357219167004,7.4729510236157495,0.10749980516577207,80.0,False,29,True,,0.5606187916144326,production_model
OOS_SPIMA_P4_tid54,OOS_SPIMA_P4,54,ABplapp,AB,2.0097239382631535,1.4306313747967176,0.516464372437681,9.108323713302575,0.3752556299181103,80.0,False,29,False,,0.3463767469683811,production_model
OOS_SPIMA_P4_tid54,OOS_SPIMA_P4,54,ABalap,AB,1.1331538567246313,1.0506789360565554,0.902004685901263,0.20427819599974445,5.2082212989763e-07,80.0,False,29,True,,0.9193719316999776,production_model
OOS_SPIMA_P4_tid54,OOS_SPIMA_P4,54,ABalaa,AB,0.8568396775262885,1.3346273377978524,1.2388928289854377,2.1798689139038014,9.07472564735367e-06,80.0,False,29,True,,0.9051266313533106,production_model
OOS_SPIMA_P4_tid54,OOS_SPIMA_P4,54,Cap,C,2.8047687604145857,1.257057174730945,0.5263522938526791,4.5340309292923795,1.1614479961232536e-07,80.0,False,29,True,,0.8681922051747076,production_model
OOS_SPIMA_P4_tid54,OOS_SPIMA_P4,54,Caa,C,2.4032281560112896,0.8775275330934573,0.5477042625654447,11.671599806030441,0.16921855214378842,80.0,False,29,True,,0.6224363381991024,production_model
OOS_SPIMA_P4_tid54,OOS_SPIMA_P4,54,Cpa,C,2.8013139922431844,0.8888656270742823,0.8272202415280262,0.6552091877134968,1.2872256657571277e-05,80.0,False,29,True,,0.951300231808127,production_model
OOS_SPIMA_P4_tid54,OOS_SPIMA_P4,54,Cpp,C,3.156604066117979,1.2758285373324303,0.9828193708231537,0.3411424100312278,4.900814467191325e-05,80.0,False,29,True,,0.9736325503937122,production_model
OOS_SPIMA_P4_tid54,OOS_SPIMA_P4,54,D,D,3.1243382483502415,1.6147966668623883,1.2027462303827523,0.28768708542056587,5.26171090820693e-07,80.0,False,29,True,,0.9293719316999776,production_model
OOS_SPIMA_P4_tid54,OOS_SPIMA_P4,54,P4,P4,2.9411831238798127,1.824708127798807,1.0616330143819133,1.4367524305016126,0.006646109058636896,80.0,False,29,True,,0.9234033981582159,production_model
OOS_SPIMA_P4_tid54,OOS_SPIMA_P4,54,ABaraa,AB,1.1313951857441982,1.2963526850312186,1.457714979330035,1.0305856989846296,1.1461652673985962e-07,80.0,False,29,True,,0.8893247362648562,production_model
OOS_SPIMA_P4_tid54,OOS_SPIMA_P4,54,ABarap,AB,1.5308855460456359,1.1638833835154176,1.4275302386960977,6.161738009649361,0.0021851667883747506,80.0,False,29,True,,0.8546249852946738,production_model
OOS_SPIMA_P4_tid54,OOS_SPIMA_P4,54,ABarpp,AB,2.111179693268407,0.7650416281389899,0.9494999860137094,1.4767744125558775,5.3974041062741715e-06,80.0,False,29,True,,0.8929889492803702,production_model
OOS_SPIMA_P4_tid54,OOS_SPIMA_P4,54,ABarpa,AB,1.5590886920573548,0.8226505302977916,1.03294558414022,0.9888987463439608,6.285578545624269e-09,80.0,False,29,True,,0.8893247362648562,production_model
OOS_SPIMA_P4_tid54,OOS_SPIMA_P4,54,ABalpp,AB,1.5341279675620996,1.5108275692336999,0.7167388625801445,4.440238593178648,4.721280908619396e-06,80.0,False,29,True,,0.8781922051747076,production_model
OOS_SPIMA_P4_tid54,OOS_SPIMA_P4,54,MSaa,MS,1.4525048611860516,1.744659437356355,1.3897915212841891,2.1988705699773985,2.252999140760074e-06,80.0,False,29,True,,0.8721601280516214,production_model
OOS_SPIMA_P4_tid54,OOS_SPIMA_P4,54,MSap,MS,1.8170712560332765,1.8050861461862184,1.0951751256170523,0.4154739519412699,5.018157341551333e-08,80.0,False,29,True,,0.9196173387234606,production_model
OOS_SPIMA_P4_tid54,OOS_SPIMA_P4,54,MSpa,MS,1.762382645100637,1.6245484884802415,1.4804320955279135,0.9226360396393156,1.948750174422173e-05,80.0,False,29,True,,0.9442589023688477,production_model
OOS_SPIMA_P4_tid54,OOS_SPIMA_P4,54,MSpp,MS,2.130221017973675,1.558950845216619,1.692678708686166,4.475887051341971,0.000222090780269998,80.0,False,29,True,,0.906814910711896,production_model
OOS_SPIMA_P4_tid54,OOS_SPIMA_P4,54,Ep,E,2.728350203058292,1.472661312498777,1.0223585841111567,0.5052536862880309,7.819546998445412e-06,80.0,False,29,True,,0.9538779574171952,production_model
OOS_SPIMA_P4_tid54,OOS_SPIMA_P4,54,Ea,E,2.1896364311525414,1.3250944519399686,1.1366640434088975,1.4017157852412216,0.15876936449283274,80.0,False,29,False,,0.6829510100416055,production_model
OOS_SPIMA_P4_tid54,OOS_SPIMA_P4,54,ABplpa,AB,2.108461935169826,1.5254237309062924,1.049183486383591,35.139613873540725,0.3145725193884603,80.0,False,29,False,,0.21477148593062675,production_model
OOS_SPIMA_P4_tid54,OOS_SPIMA_P4,54,ABplapa,AB,1.9084015135109273,0.9297244294053024,0.5704374715384963,3.112089313637561,0.21529087681026715,80.0,False,29,False,,0.37783223476048144,production_model
